,Text,oh_label,type_label
1443,"@greenlinerzjm Mohammed was a slave trader, caravan robber, murderer, beheader, rapist, sexist, bigot, liar and pedophile. Just like ISIS.",1,racism
1444,"RT @curdistani: Ottoman Enderun Schools were converting centers for non-Muslim kidnapped children, now #IS folowing them with Yazidis http:…",1,racism
1445,"@ummayman90 It's not about who was not murdered by him, it's about who was.",1,racism
1446,"@PsychBarakat @PhilipMills8 @jncatron themselves clearly tell you that their intentions are a bigoted, racist holy war of extermination.",1,racism
1447,@PoliticalAnt @Lithobolos @ZaibatsuNews So you think you can hate all people of a certain ideaology - but not if it's Islam.,1,racism
1448,When Muslims try to defend their prophet against pedophelia they never tell you about the proof that he was a pedo. http://t.co/19RSG7nHAh,1,racism
1449,"@MrAlMubarak Yes, they tried to murder their way to heaven.  A total idiot would believe in such an Allah.",1,racism
1450,@dancohen3000 @MaxBlumenthal @NickKristof If the Islamofascist lunatics stopped attacking Israel there would be peace.,1,racism
1451,@NNdabbour64 And you get to put an X on the Islamic bullshit bingo card. http://t.co/gDAGWcox9l,1,racism
1452,@CavusSeyit You are the one who believes in a god that asks one part of his creation to murder another part. Impossible to get any stupider.,1,racism
1453,@asem_1994 Being able to practice their religion doesn't mean that they were not treated as third class citizens.,1,racism
1454,@MaxBlumenthal @mehdirhasan @tnr Imagine a Muslim journalist making a case for why ISIS is not Islamic.  No self interest there. LOL.,1,racism
1455,"@islam4libya5 @IslamRevlution @BintStranger Islam was designed to benefit 7th cent Bedouin thugs, rapist, murderers, slavers,caravan robbers",1,racism
1456,@liamxkiwi @greenlinerzjm @halalflaws @biebervalue Bullshit. They are prisoners in their homes and in their country.,1,racism
1457,@roisin_morgan And I don't care if the Jews do what the have to do to protect themselves from the genocidal Muslims.,1,racism
1458,"@PsychBarakat @PhilipMills8 @jncatron No, it's anti semitism.  This Palestinian leader clearly tells you that it is a religious war by....",1,racism
1459,@IAmThe1Teacher @IronmanL1 @stevecorrales80 It's utterly stupid to  tolerate the intolerance of Islam.,1,racism
1460,"Until we get beyond making excuses for, ""just a few bad Muslims"" and recognize Islam as a religion of terror, Paris will keep happening.",1,racism
1461,@DianH4 But in Islam they can rape captive women to their hearts content and there is no law against it.,1,racism
1462,@Dabiq_Warrior @Totenleserin Daesh threw a major offensive Friday to show they were still strong.  They only managed to show their weakness.,1,racism
1463,"RT @Protoshiv: @rbassilian @ProudPatriot101 Who you call radical muslims are ones following quran to the word, While so called moderates co…",1,racism
1464,"RT @Wet_Napkin: Bigotry towards non- Muslim populations, along with religious cleansing, is as old as Islam itself.",1,racism
1465,@teddyboylocsin @tweetybird2009 @PatVPeters Mohammed was an imperialist that led 17 major military expeditions. ISIS is imperialist.,1,racism
1466,@MaxBlumenthal But who can blame him with his 24/7 schedule of promoting anti Semitism.,1,racism
1467,@ardiem1m @MaxBlumenthal @oldkhayyam You think Hamas doesn't  practice cruel and inhuman treatment of Palestinians? Are you blind?,1,racism
1468,"@Isham_AlAssad @UN Any fool can see that is a photoshop job, goat fucker.",1,racism
1469,@AAlwuhaib1977 @dankmtl @PeaceNotHate_ the abuse that Christians who are stuck living with violent Muslims endure.,1,racism
1470,@Salon @TheMuslimGuy Do you think that the mindless little bozos at Salon understand that  Quran is full of bigotry. http://t.co/3JZwrONpWX,1,racism
1471,@zh_ha89 I just told you that women owned property before Islam. Had nothing to do with Islam. Islam is sexist to the very core.,1,racism
1472,"@dankmtl And as this moron Palestinian clearly explains, most of them are now Egyptians and Saudis and Jordanians. https://t.co/8cmfoOZwxz",1,racism
1473,@obsurfer84 They welcomed Islam with a sword at their throats. There was nothing kind about Islam. It was a religion designed for thugs.,1,racism
1474,"@SafeensS The nuns are wearing the chosen robs of the clergy, not what every woman is required to wear by the sexist religion.",1,racism
1475,"@shehzilk Stupid comment. That was illegal for US soldiers and they were punnished.  For Muslims, their organizations make murderers heroes.",1,racism
1476,@substerrr Muslims want to be able to abuse other while at the same time pretending to be victims.,1,racism
1477,@thekarami @UmarFarooq_ He had a couple of solutions. The one I like is to defeat ISIS at Dabiq.  Breaks the prophecy. #Islam,1,racism
1478,@HillaryGuess @riwired @izrinhariri Why are you flapping your lips.  None of this is related to the barbarity of Islam?,1,racism
1479,RT @george3612: @ProudPatriot101 Nick Griffin Exposed the Rape Jihad Way Back in 2004 and the BBC Conspired to Imprison Him.https://t.co/Ke…,1,racism
1480,"@MuhammedSajjad @MaxBlumenthal Blumenthal fights for Palestine which has no freedom of speech, has honor killings, and beheads gays.",1,racism
1481,RT @TRobinsonNewEra: http://t.co/M8N6EMK2u2 8-year-old Yemeni child dies at hands of 40-year-old husband on wedding night .This is sharia h…,1,racism
1482,"@fei989 @isra_jourisra War, chopping off heads, raping slave girls, were Mohammed's favorite activities.",1,racism
1483,@SumerSloan @PAWarnhoff @etsho127 They are not protected under Islam.  Islam declared war on all humanity 1400 years ago.,1,racism
1484,"@unteenable 1/3 of the religion is ready to murder apostates.  There are no ""moderate Muslims"" http://t.co/rHENXNvhbO",1,racism
1485,"@AlterNet @MaxBlumenthal No, it doesn't suggest that. Islamolunatics and left wing lunatics suggest that.",1,racism
1486,"@AMohedin Two verses and we can agree that Islam tells women to stay home, cover up, obey your husband, right?",1,racism
1487,"@SumerSloan @PAWarnhoff @etsho127 And if we stop Assad, who will replace him but a bunch of Islamofascists that are even worse.",1,racism
1488,"@dankmtl @PeaceNotHate_ One thing about Muslims, they want to exterminate everyone who is not a Muslim. They are doing it around the world.",1,racism
1489,@RichardDawkins The parallel between the behavior of terrorist organizations and the prophet Mohammed is something I've preached for 15 year,1,racism
1490,@Citywolf_IS3 @azzamalirhabi Looks like the Daeshbags are now completely broken and fleeing the Kobane area. http://t.co/gZnfQd5nNi,1,racism
1491,"@NewPakistan2020 Like a bunch of mindless bots, Muslims repeat the same lies in exactly the same words, every day, multiple times a day.",1,racism
1492,"@Israelites234 @Aliyaist Haven't seen that much idiotic and incoherent babbling, cliche and second hand propaganda in a long time.  Blocked.",1,racism
1493,@Muhammad1988x The real piss drinkers are the Muslims.  Here is the proof. http://t.co/eD031qpTR9,1,racism
1494,@who_the_fa @MaxBlumenthal The difference is that he only said it. The Muslims are doing it.,1,racism
1495,"Our politicians make inane speeches about freedom of speech while studiously avoiding the real source of the problem, the violence in #Islam",1,racism
1496,RT @mickk1954: #Christian #Jewish #Faith made #America not #ISLAM please take it back to the #SandPile and kill eachother #Dearbornistan no…,1,racism
1497,@halalfam @biebervalue @greenlinerzjm Already proven that Islam abuses women &amp; I showed statistics to back it up. I'm bored with repetition.,1,racism
1498,"@TheKnowledge @NomCookiesNom Muslims are not a race, idiot, they are a cult of murder and terrorism. http://t.co/4wKPDIkzm8",1,racism
1499,@JakeM_1998 True. And the outcome has to be bad when either group of Islamolunatics wins.,1,racism
1500,"@truaemusic By hating the ideaology that enables it, that is what I'm doing.",1,racism
1501,"@Kaya786 No, just Muslims having more babies as their prophet told them to do for the sake of population imperialism. #Islam",1,racism
1502,"@harrietyarker They have been beheading Christians, Jews, Buddhist, Hindus, Ezidis, etc. for 1400 years. Their prophet did it from the start",1,racism
1503,@harmlesstree2 If the Muslims had not been defeated by Charles Martel civilization would be a millenium less advanced.,1,racism
1504,"@NNdabbour64 No, I keep giving you proof and you ignore it.  Where is Islam's respect?  Go and read the pact of Umar.",1,racism
1505,"@JM_Yturralde No, they showed you the good face of people.  There is no good face of Islam.",1,racism
1506,@discerningmumin Hamas was elected once and have not had elections since.They have skipped many elections. Mursi was going in same direction,1,racism
1507,@batchelorshow @edgeofthesandbx @FearDept Ask the Muslims.  They are the ones killing all the Jews.,1,racism
1508,@MaxBlumenthal Islamophobia - fear of this. http://t.co/Ky1NQPNlYb,1,racism
1509,@fehmida444 @chezkig1 @PTISalarKhan @georgegalloway They are occupied because Arab Muslims want Jews exterminated. https://t.co/8cmfoOZwxz,1,racism
1510,@UmarMal And I'm not sure how you can yammer about homelessness when Muslims are still murdering people for apostacy and blasphemy.,1,racism
1511,"@AAlwuhaib1977 No,it's the absolute truth and you can verify it through hundreds of sources. Your anti semitism is scripted propaganda.",1,racism
1512,@harmlesstree2 And then the pedophile sold all the women and children into slavery. And he is the model for Hamas and ISIS.,1,racism
1513,RT @LodiSilverado: Doncha love how Muslims attack then advise us that resistance to the attack is causing the attack? @RavenHUWolf #TeaParty,1,racism
1514,@MaDaSaHaTtEr_17 @buttercupashby Any idiot lawyer could make the case that the Quran should be outlawed on the basis of being hate speech.,1,racism
1515,"@discerningmumin It's not a prophet competition. It's about following a fraud who owned slaves, had people murdered, was a bigot, etc.",1,racism
1516,@AAlwuhaib1977 And the Muslim bigots have been attacking Hindus and Buddhists and atheists and anamists all over the world daily.,1,racism
1517,@JosephIsVegan @SumbelinaZ @IronmanL1 @Hatewatch And that doesn't count common crime in Muslim states.,1,racism
1518,"@Assiye61 I already read the entire Quran. It is a piece of filth, hatred, violence, sexism, and bigotry.",1,racism
1519,@jncatron And of course you are campaigning for the destruction of the Israelis because you are a racist anti-Semite asshole.,1,racism
1520,@Superfeeder He's lying. There is nothing that ISIS does that the prophet Mohammed did not also do.,1,racism
1521,"@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime Islam is the most decisive, hatefilled, backward thing that has ever happened to mankind.",1,racism
1522,"@Raja5aab @Quickieleaks So tell me, what could possible happen that you would consider to be proof that Allah and Mohammed were frauds.",1,racism
1523,RT @ToroLocoNC: “@zainiboy915: Don't become a slave of political correctness. http://t.co/LZdYcS6s1o” don't fall for islam / sharia.... @is…,1,racism
1524,@MaxBlumenthal @mehdirhasan @tnr Mohammed loved robbing caravans and looting for a living. ISIS robs and lots for a living.,1,racism
1525,"@teddyboylocsin @tweetybird2009 @PatVPeters ISIS beheads people, Mohammed beheaded 600 Jews in one day.",1,racism
1526,"@truaemusic Yeah, and don't you waste your time hating homophones, sexists and racists. Are you going to do that?",1,racism
1527,RT @NuritBaytch: Hamas sympathizer @MaxBlumenthal pretends Israel rejected truce to end blockade when Hamas admitted Hamas rejected it http…,1,racism
1528,@ingyusarms My point is that there is nothing that ISIS does that Mohammed did not also do.  Both are sick and disgusting criminals.,1,racism
1529,@NNdabbour64 And no one is entitled to a belief that denies other people their believes. http://t.co/pli8wePBsf,1,racism
1530,@DianH4 By showing your love of a genocidal animal like Baghdadi you have given the reason why Islam must be exterminated.,1,racism
1531,"@dankmtl The holocaust was by Nazis. And the people who fought, killed and stopped them where Christian westerners.",1,racism
1532,"@FarooqSumar @CPMacL2008 @AliasHere Norm only got the book wrong. It should say Quran, since Muslims have been doing that for centuries.",1,racism
1533,"@sibelo76 Actually, they follow the Quran and the Hadiths exactly. It's the ""moderate Muslims"" who ignore  much of their canon.",1,racism
1534,@J_Eddine @DiversityRUs Bad logic.  If all Muslims did what their books of hatred and murder tell them they would all be dead.,1,racism
1535,@isra_jourisra There is no difference in what the prophet Mohammed did and in what ISIS does.,1,racism
1536,@ingyusarms God has zero need of our worship or admiration or obedience.  It does nothing for god.,1,racism
1537,"@Saeed6Ali @MaxBlumenthal @DaraDeBrun Want to see totally insane rantings, look at Bloomenthal's terrorist friends. https://t.co/8cmfoOZwxz",1,racism
1538,@dankmtl @PeaceNotHate_ The Muslim Palestinians have practically exterminated or driven off all the Christian Palestinians bozo.,1,racism
1539,"Our journalists watch ISIS burn a man in a cage, and they respond with the same tired cliche about ""hijacking the religion"" BS! It's #Islam",1,racism
1540,@FatimaFatwa @eS3udi @Just_Nafisa @JRehling Exactly. ISIS follows the Quran and Hadiths to the letter.,1,racism
1541,@Salon @TheMuslimGuy Objecting to this is what the PC morons of Salon call racism. http://t.co/pEPfxlLKfu,1,racism
1542,@truaemusic @mattybboi83 @Number10gov And he was also a total fraud.  He made up the verses of the Quran when he needed them as he needed.,1,racism
1543,RT @SassafrasStarr: Top Ten Qur'an Verses to understand that there isn't any tolerance or equality in Islam. Only jihad. #ShariaFree2016 ht…,1,racism
1544,RT @anglosaxonryder: #Lakemba Muslim protest was a complete failure. Aussies don't want Islam here. It doesn't suit our way of life. Just l…,1,racism
1545,@NafeezAhmed @MaxBlumenthal @Number10gov By all means. Send the Muslims back to the Middle East before they turn Europe into the same sewer.,1,racism
1546,"@KellyTurner99 @buellerishere Islam defines women as little more than slaves, but you defend Islam and call me mysoginistic....",1,racism
1547,@recoveringlibrl Free them to do what? Cut off the heads of gays? Honor killings? Child marriage? Exterminate Jews? Throw ppl off buildings?,1,racism
1548,@halalflaws @biebervalue @greenlinerzjm The women convert to Islam because they marry Muslim men. Men convert in prison.,1,racism
1549,"@discerningmumin And furthermore, they murder anyone who tries to convert a Muslim, but demand the freedom to convert non Muslims.",1,racism
1550,@kewldevzzo Islam is full of incitements to murder unbelievers.  What are you talking about?,1,racism
1551,@buttercupashby @MaDaSaHaTtEr_17 Another one of those filthy lies Muslims love to tell. This is the truth. http://t.co/iVRtDVh4sx,1,racism
1552,"@yousufpoosuf @RKingLive2Dance @izrinhariri No, the quotes mean exactly what they say. But most people are naturally less hateful than Islam",1,racism
1553,"RT @steloudean: Articles: The Muslim Takeover of West Bengal http://t.co/tEeVCNjEWg Wherever Islam reaches critical mass in The West, conqu…",1,racism
1554,@RaniaKhalek @MaxBlumenthal @NickKristof Good. By marching on Israeli checkpoint the women were obviously trying to create a confrontation.,1,racism
1555,@BilalIGhumman @98Halima @johnnygjokaj @cdnKhadija @rfrankh53 In Islam all the facts are also foul. http://t.co/Dk8XQffRYF,1,racism
1556,@boun0479 @MaxBlumenthal @lemondefr Normally dress should be a personal choice. In Islam it is a symbol of oppression http://t.co/Dh7AbtSKBm,1,racism
1557,"@truaemusic The question is not about people doing bad things, it is about the religion supporting and demanding those things.",1,racism
1558,@ExposeFalsehood @arabthomness Mohammed was illiterate and superstitious and Islam's backwardness is catching up to it's Jihadis.,1,racism
1559,"@harmlesstree2 Mohammed led 17 major military expedition and murdered &amp; raped and enslaved tens of thousands.Jesus,Buddha, Lao Tse lead none",1,racism
1560,"@SelenaKhan14 @PTISalarKhan @georgegalloway But the population in Palestine is still blowing up. No, Muslim abuse is the worst.",1,racism
1561,"@etsho127 @SumerSloan @PAWarnhoff Furthermore,your pedo prophet attacked cities with catapults killing children.So what are you crying about",1,racism
1562,@AAlwuhaib1977 Mosque that is still standing. Typical Muslim terrorist asshole.,1,racism
1563,"@MaxBlumenthal @Ajzionts Nope, Blumenthal ignores the countless cases of Muslim violence against minorities around the world, and instead...",1,racism
1564,@soofy_01 And by doing so she helped subject the world to 1400 years of terrorism.,1,racism
1565,"RT @WolfSpirit2013: #US Muslim holiday ‘honored’ by Conn. school district includes animal sacrifice by beheadings
http://t.co/g81RDR5ajt ht…",1,racism
1566,@hamzayusuf @Malek_Ason @zaytunacollege Womderful. We are going to produce our own madrassa rat jihadis.,1,racism
1567,RT @ThinkAgain_DOS: Syria: Raqqa doctors claim #ISIS fighters sexually brutalize women; many reportedly fearful of rape http://t.co/pZu2UAw…,1,racism
1568,@truaemusic @mattybboi83 @Number10gov There are over 100 Islamic terrorist organizations. KKK Virtually dead. There is no canceling out.,1,racism
1569,RT @PamelaGeller: UK: Hundreds more Muslim child rape gang cases discovered; authorities still hiding them for fear of islamopho... http://…,1,racism
1570,@KeeganNYC @syedmuhammad555 Sure. Why do one third of Muslims want to murder people who want to leave Islam? http://t.co/PqW3lGrmH5,1,racism
1571,"Islam is simply an excuse to rape, murder, loot, practice bigotry, sexism and hatred. The prophet Mohamed designed it to get thugs to follow",1,racism
1572,@SumerSloan @PAWarnhoff @etsho127 Why haven't you and your world stopped over 100 Islamic terrorist organizations from murdering children.,1,racism
1573,@biebervalue @greenlinerzjm Mohammed had people murdered who disagreed with him. He raped women. He married a 6 year old. He beheaded Jews.,1,racism
1574,"RT @RavenHUWolf: #Austin #Texas Muslims assumed a bomb threat was from an anti-Muslim infidel targeting them.
http://t.co/tkeRXGyq0c http:/…",1,racism
1575,"RT @lajouetreine: RT@UnPoliticalPrty: The true history of #Islam and Slavery 

MUST SEE http://t.co/UFJt3iAzzw

#PJNET",1,racism
1576,@DiversityRUs For the last 1000 years Islam has contributed nothing to mankind but murder. http://t.co/h8a8JKfUDo,1,racism
1577,@congressman_aly I know that they teach their kids to hate Jews but they teach them nothing that is needed to run a country or economy.,1,racism
1578,@hstapanghosh They will all have no skills except jihad.,1,racism
1579,@BDSSupporter @tummala82 @Clashoftherats @YusufPeaceful @IndyVoices The Quran declared war on all humanity that was not Muslim.,1,racism
1580,@SelenaKhan14 @PTISalarKhan @georgegalloway The Israelis are fighting not to become the minority victims that all other minorities are.,1,racism
1581,"@abu__ramadi And what race are Muslims exactly. The race of the stupid, blind and violent?",1,racism
1582,"RT @arisroussinos: Literally, every single approach road or track or open field to Mosul is covered by Peshmerga outposts now http://t.co/Y…",1,racism
1583,"@RomeroScott Not gunmen, Muslim terrorists.",1,racism
1584,"@Col_Connaughton Muslims train babies to hate and murder, then use them for propaganda. http://t.co/c7DlwIXjPc",1,racism
1585,@WalidShoebat Most Muslims instinctively understand that Islam cannot survive in light of day and must be protected by blasphemy laws #Islam,1,racism
1586,@lauracdean I love how the Islamofascists recruit 14 and 15 year old jihadis and then talk about minors in reference to 17 year olds.,1,racism
1587,@shehzilk @watan71969 These morons that you show talking about Mohammed give no facts and knew nothing about him.,1,racism
1588,@alihadi68 @DouglasKMurray @BBCNews @Ofcom @SkyNews @Independent The racist are Muslims who use breeding for population imperialism.,1,racism
1589,@mutludc And the problem is that Iran is an extremist theocratic autocracy.,1,racism
1590,@ZorazZora @zackbeauchamp And Muslims have much higher statistical crime rates in non Muslim countries than the non Muslims.,1,racism
1591,@semzyxx @NAInfidels @owais00 Again proving how Muslims are liars.  The Muslim students of USC have a Hadith database.,1,racism
1592,@RiosJose559 What you said was incoherent.  But here is the proof that Islam declared war on all humanity. http://t.co/L4QpzH226Y,1,racism
1593,@MaxBlumenthal @veganforareason @brendlewhat @dhere A Muslim woman talks about sex slaves while Max panders to them. https://t.co/jXPDgugY01,1,racism
1594,@semzyxx @NAInfidels @owais00 I don't give a shit about what the Talmud says because  Jews all live under secular laws not under Talmud.,1,racism
1595,@teddyboylocsin @tweetybird2009 @PatVPeters Mohammed had a child bride.  ISIS marries off children.,1,racism
1596,"@Bruciebabe @MaxBlumenthal Copts are attacked, murdered, raped, and forced to convert in Egypt. Turkey used to be almost all Christian.",1,racism
1597,@CamilleHughes16 @_Watch_Observe_ Nobody cares.  The law protects women.  Mohammed's phony laws abuse women. #Islam,1,racism
1598,"RT @TRobinsonNewEra: http://t.co/F32WeECVnm 
ONE MILLION or more illegal alien Muslim invaders set to flood into Italy and the rest of Euro…",1,racism
1599,"@birdSTL @MurdaMookez How can Palestine be free when it is ruled by Islamofascists that behead gays,practice honor killing,murder opposition",1,racism
1600,@yuskan0723 The filthy Palestinians have attacked and murdered Jewish children in their schools in the past.  So fuck Palestinians.,1,racism
1601,"@OdiniaInvictus @SirajZarook @BilalIGhumman @IsraeliRegime Scandinavian people will not be displaced by Jews, they'll be displaced by Muslim",1,racism
1602,@Abu_Baraa1 @tanach67 Not by illiterate baby rapists like you and your prophet.,1,racism
1603,RT @TINAHILLSTROM1: Via @nprnews: 12 Dead In Shooting At Satirical Publication's Office In Paris http://t.co/n5HZpux8R5 They have proven Pr…,1,racism
1604,@DianH4 @ExposeFalsehood They just produce Islamolunatics. http://t.co/QXIH8Bd7NV,1,racism
1605,"@KenIsaacs1 @RaymondArroyo @DavidLimbaugh @AP Yes, if we just sit on our butts and let them murder and enslave Ezidis and Christians, ...",1,racism
1606,@anjemchoudary We could care less how much you love the fraud.  We have the right to think of him any way we want and express that.,1,racism
1607,@dankmtl what they tell you is their intention is not their intention.https://t.co/8cmfoOZwxz,1,racism
1608,@stevecorrales80 @IronmanL1 @IAmThe1Teacher Another guilt feeling fool.  Islam attacked and conquered 2/3 of Christianity before crusades.,1,racism
1609,"RT @IronmanL1: @VileIslam @SumbelinaZ @TIB2016 @Hatewatch Or Black and follow islam  , http://t.co/HqPlAzokKa",1,racism
1610,"@UmarMal And without western invention, the Muslim oil resources would be nothing but a filthy, useless liquid.",1,racism
1611,@Salon @TheMuslimGuy Do you think the yokels at Salon know that Mohammed was a slave trader who owned 28 slaves? Not a chance. #Islam,1,racism
1612,"@obsurfer84 You claim to be anti religion, yet you spend all your time lying for the benefit of Islam, the religion of hate.",1,racism
1613,@mutaSawwif If you don't like hate then you will have to rewrite half of the Quran.,1,racism
1614,@harmlesstree2 And we are suppose to believe that the murdering Muslims defended themselves all the way to Europe and India. Bullshit.,1,racism
1615,@ILTAFSHEHZAD And 83:25 says they drink wine in heaven. So Islamic heaven is basically a drunken whore house. Very spiritual - lol.,1,racism
1616,"RT @usaone0: @AmyMek
Proper Grammer :Islam phobia is not a medical condition it is truth.",1,racism
1617,@CamilleHughes16 @_Watch_Observe_ That's like saying that my freedom is limited if I'm not allowed to kill you.,1,racism
1618,@MaxBlumenthal @mehdirhasan @tnr Mohammed was a pedophile who married a child. ISIS marries many children. http://t.co/hB4uw1F5Zd,1,racism
1619,"@PressTV Like every Muslim country, they find money for weapons, but they don't have the money for schools.",1,racism
1620,@tummala82 @YusufPeaceful @IndyVoices Exactly. http://t.co/54DHgqBS3B,1,racism
1621,"RT @Greg389: Theresa May today pleaded with #Jews not to leave. Jews build wealth, Muslims take welfare. Simple economics. http://t.co/lvaN…",1,racism
1622,"@harmlesstree2 No asshole, I single out Muslims because their barbarity is set in stone in the Quran and they have not and cannot evolve.",1,racism
1623,@zh_ha89 Islam does nothing but freeze the status of women to the 7th century.,1,racism
1624,@PoliticalAnt @Lithobolos @ZaibatsuNews The prophet Mohammed declared war on all non Muslims 1400 years ago exactly to impose such.,1,racism
1625,@ardiem1m @MaxBlumenthal @oldkhayyam No it is the Muslims that have done the ethnic cleansing for 1400 years. Israel is putting a stop to it,1,racism
1626,@OdiniaInvictus @SirajZarook @BilalIGhumman @IsraeliRegime The difference between Judism and Islam is no foundation in Jihad in Judaism.,1,racism
1627,@_d_n_verg_ @stevesalaita Look at this ranting lunatic Palestinian. Interesting what he tells us. https://t.co/8cmfoOZwxz,1,racism
1628,@98Halima @cdnKhadija @BilalIGhumman @johnnygjokaj @rfrankh53 The logic of a retarded madrassa rat.,1,racism
1629,"@dankmtl Today the Hamas terrorists still call ""Khybar Khybar"" to the Jews when fighting them.",1,racism
1630,@anjemchoudary Nobody cares what his honor means to you fools.  We have no obligation to honor the slave trader and caravan robber.,1,racism
1631,@murasllh @levantin47415 Attacking innocent unarmed civilians is the only success the Daesh have any more.,1,racism
1632,@G_Abdulazeez Stupid comment. ISIS is sponsored by Islam and they behave exactly like the terrorist prophet Mohammed.,1,racism
1633,RT @AviMayer: How unsurprising: Hatemongers @AliAbunimah and @MaxBlumenthal promote Holocaust denier - http://t.co/4nRJngy7H6 (h/t: @Warped…,1,racism
1634,"@TheInfoIslam That's the disadvantage of following a religion of uneducated morons, so that you have to rely on Kufir for everything.",1,racism
1635,@Vandaliser @sajid_fairooz @IsraeliRegime I'd rather deal with a clown hopped up on mushrooms than a Muslim filled with the hatred of Islam.,1,racism
1636,@alihadi68 Virtually all the women being beaten and tortured in the world are getting it from Muslims. http://t.co/0faFKHf7H9,1,racism
1637,"@SAIACarleton @Naazzk What about the environmental racism experience by Christians, Jews, Ezidis, Hindus, etc. in Muslim countries?",1,racism
1638,"@ummayman90 And Muslims are expected to fear god as well.  If living in fear is your idea of perfect, you are stupid.",1,racism
1639,@yousufpoosuf @RKingLive2Dance @izrinhariri But the fact that Islam is a declaration of war means that Islam will always produce terrorists.,1,racism
1640,@logicalmind11 The majority of Muslims have already shown themselves to be radical in polls. http://t.co/voEY1fspR1,1,racism
1641,RT @ThePoliticalHat: The next successor to the Saudi throne will be the son of a slave girl http://t.co/C1XmXLtLXQ http://t.co/WtDeBOE1HA,1,racism
1642,@truaemusic So if a Buddhist owns a slave you can say that he goes against his religion.  But a Muslim slave owner is not going against his.,1,racism
1643,"""He can't be a server at our restaurant, that beard makes him look like a terrorist."" Everyone laughs. #fuckthanksgiving",1,racism
1644,"@BurcuCekmece Mullah Oktar is a liar and an Islamofanatic.  He hates the YPG for their secularism, so he makes up garbage about them",1,racism
1645,"@scamp_faridxx @AbuAlbaraaSham Islam declared war on all humanity 1400 years ago, so talking about murderers of Muslims is total hypocrisy.",1,racism
1646,"RT @WalidShoebat: Muslim BIGOT wanted by INTERPOL and protected by U.S. Ally wants UN to Criminalize Criticism of Islam Internationally
htt…",1,racism
1647,@HNK2TheRescue @AtheiStranger @Independent @IndyVoices It doesn't count for the vile people practicing vile Islam. http://t.co/5uNZKCyP3i,1,racism
1648,It's not about satire or free speech.  Pretending it is will solve nothing.  The problem is that the Quran is full of incitement for murder.,1,racism
1649,@nader_haq @MadDr11 But your child raping prophet made his intentions clearly known in the Hadiths. http://t.co/IOmcyHTe9W,1,racism
1650,@sweden I think Daesh are rejected because they are an embarrassment.  But they follow the Quran and Sunnah to the letter.,1,racism
1651,@NuritBaytch @MaxBlumenthal Exactly. He's not Jewish by choice or allegiance. &amp; I bet he doesn't go t Synagog He only reads Torah for faults,1,racism
1652,@MaxBlumenthal @Ajzionts Has Blumenthal ever written about all the Pakistani Hindus &amp; Christians murdered by Muslims http://t.co/YlflnnFwBH,1,racism
1653,"RT @Madasatrain69: @OZzSue @Muslim_Patrol @sneekinsneekout
Read an Islamist's tweet. http://t.co/7uAkhcWAvl
Insane.
Life denying. Heartless…",1,racism
1654,RT @noisykafir: Please draw mohammed! Just a smiley face will do but draw it and post it. #IAmCharlieHebdo http://t.co/QIOVZyNxdJ,1,racism
1655,RT @swagd0ctor: @VileIslam @TRobinsonNewEra @OZzSue @BBCNews Turks won't bomb isis because isis kill Christians http://t.co/HotvEOhXtz,1,racism
1656,@Jubathesniper5 @munthir555 ROFLMAO.  Where is the picture Daeshbag?,1,racism
1657,@discerningmumin Islam is an entire religion built on intolerance and jihad. It's time for the world to stop tolerating it.,1,racism
1658,@MaxBlumenthal While the Palestinian terrorists that Blumenthal loves are throwing their opponents off rooftops and really beheading gays.,1,racism
1659,@yuskan0723 Here is how Muslims treat non Muslims. So fuck the genocidal Palestinians. http://t.co/nRozNv2fH8,1,racism
1660,@obsurfer84 Even your own link shows that the Jews were the producers and the Muslims lived by stealing others property.,1,racism
1661,"@roisin_morgan No more so than the Muslims, who consider their birthright to be global domination.",1,racism
1662,@hdmovieus Islam is terror.  To fight terror you have to fight Islam. Your prophet and your god are both sick terrorists. #Islam,1,racism
1663,"Muslim terrorists murder 12 people in Paris. 22,000 terrorist attacks since 9/11. It's not an aberration, it's the real #Islam",1,racism
1664,@sajid_fairooz @IsraeliRegime The treatment of Christians was nearly as bad.  And people not of the book were murdered outright.,1,racism
1665,RT @TheRightWingM: Giuliani watched his city attacked &amp; people jump to their deaths. He's entitled to say WTF he wants about the guy shield…,1,racism
1666,@discerningmumin The Muslims attacked and murdered the Zoastrians in Persia and the Buddhists in Afghanistan.,1,racism
1667,@truaemusic @mattybboi83 @Number10gov Capital Hill is a great example of how seldom the world attacks Islam given the daily provocations.,1,racism
1668,@Dabiq_Warrior @Totenleserin More like three thousand.  And most of it was done by the Kurdish girls.,1,racism
1669,@Dabiq_Warrior @Totenleserin And it cost ISIS half their best fighters.  The city can be rebuilt - free of the ISIS animals.,1,racism
1670,@LifeInKhilafah Sharia - taking injustice to new heights.  #Islam http://t.co/mnN6nnR8zL,1,racism
1671,@AbiAlbaraaShami @mir576607189 Too bad the Caliphate is too stupid to create it's own twitter. Madrassas only produce morons.,1,racism
1672,@Vandaliser @sajid_fairooz @IsraeliRegime Muslims didn't invent mathematics.  Greeks and Indians started Algebra before Muslims.,1,racism
